tau,ICR,on_chain_volume,write_reduction,anchored_flows,attacks_anchored,attacks_missed,benign_anchored,anchor_precision
0.61,0.9636201717308663,0.11515969672614235,0.8848403032738577,435146,434982,16422,164,0.9996231150004826
0.615,0.9636201717308663,0.11515969672614235,0.8848403032738577,435146,434982,16422,164,0.9996231150004826
0.62,0.9636201717308663,0.11515969672614235,0.8848403032738577,435146,434982,16422,164,0.9996231150004826
0.6231377720832825,0.9636201717308663,0.11515969672614235,0.8848403032738577,435146,434982,16422,164,0.9996231150004826
0.625,0.9636179564204127,0.1151594320800311,0.8848405679199689,435145,434981,16423,164,0.999623114134369
0.63,0.9636179564204127,0.1151594320800311,0.8848405679199689,435145,434981,16423,164,0.999623114134369
0.635,0.9636179564204127,0.1151594320800311,0.8848405679199689,435145,434981,16423,164,0.999623114134369
0.6363635659217834,0.9636179564204127,0.1151594320800311,0.8848405679199689,435145,434981,16423,164,0.999623114134369
0.6363636255264282,0.9636135257995055,0.1151583734955861,0.8848416265044139,435141,434979,16425,162,0.9996277068812178
0.636363685131073,0.9635692195904334,0.11514831694335859,0.8848516830566414,435103,434959,16445,144,0.9996690438815636
0.64,0.9635692195904334,0.11514805229724734,0.8848519477027527,435102,434959,16445,143,0.9996713414325836
0.6421751379966736,0.9635692195904334,0.11514805229724734,0.8848519477027527,435102,434959,16445,143,0.9996713414325836
0.645,0.9635670042799798,0.11514778765113609,0.8848522123488639,435101,434958,16446,143,0.9996713406772221
0.65,0.9635670042799798,0.11514778765113609,0.8848522123488639,435101,434958,16446,143,0.9996713406772221
0.655,0.9635670042799798,0.11514778765113609,0.8848522123488639,435101,434958,16446,143,0.9996713406772221
0.66,0.9635670042799798,0.11514778765113609,0.8848522123488639,435101,434958,16446,143,0.9996713406772221
0.665,0.9635670042799798,0.11514778765113609,0.8848522123488639,435101,434958,16446,143,0.9996713406772221
0.6666666865348816,0.9635670042799798,0.11514778765113609,0.8848522123488639,435101,434958,16446,143,0.9996713406772221
0.67,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.675,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.68,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.685,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.6900000000000001,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.6950000000000001,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.7000000000000001,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.705,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.71,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.715,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.72,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.725,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.73,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.735,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.74,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.745,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.75,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.755,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.76,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.765,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.77,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.775,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.78,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.785,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.79,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.795,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.8,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.8009322881698608,0.9635559277277118,0.11514646442057984,0.8848535355794201,435096,434953,16451,143,0.9996713369003623
0.805,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.81,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.8150000000000001,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.8200000000000001,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.8250000000000001,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.8300000000000001,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.835,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.84,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.845,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.8493149876594543,0.9635537124172582,0.11514619977446858,0.8848538002255314,435095,434952,16452,143,0.9996713361449798
0.8493150472640991,0.9635470664858974,0.11514514119002359,0.8848548588099764,435091,434949,16455,142,0.9996736314931819
0.85,0.9633964253750521,0.1151242341472348,0.8848757658527652,435012,434881,16523,131,0.9996988588820538
0.855,0.9633964253750521,0.1151242341472348,0.8848757658527652,435012,434881,16523,131,0.9996988588820538
0.86,0.9633964253750521,0.1151242341472348,0.8848757658527652,435012,434881,16523,131,0.9996988588820538
0.865,0.9633964253750521,0.1151242341472348,0.8848757658527652,435012,434881,16523,131,0.9996988588820538
0.8684764504432678,0.9633964253750521,0.1151242341472348,0.8848757658527652,435012,434881,16523,131,0.9996988588820538
0.8694576621055603,0.9633942100645985,0.11512396950112355,0.8848760304988764,435011,434880,16524,131,0.9996988581897929
0.87,0.9633919947541448,0.1151237048550123,0.8848762951449877,435010,434879,16525,131,0.9996988574975288
0.8707036972045898,0.9633919947541448,0.1151237048550123,0.8848762951449877,435010,434879,16525,131,0.9996988574975288
0.8707037568092346,0.9631505259147017,0.11509247661388476,0.8849075233861152,434892,434770,16634,122,0.9997194705812018
0.8707038164138794,0.962399535670929,0.11498952927660838,0.8850104707233917,434503,434431,16973,72,0.9998342934341075
0.875,0.9621935117987435,0.11496147678881584,0.8850385232111841,434397,434338,17066,59,0.9998641795408347
0.879432201385498,0.9621935117987435,0.11496147678881584,0.8850385232111841,434397,434338,17066,59,0.9998641795408347
0.88,0.9621868658673827,0.1149606828504821,0.8850393171495179,434394,434335,17069,59,0.9998641786028352
0.885,0.9621868658673827,0.1149606828504821,0.8850393171495179,434394,434335,17069,59,0.9998641786028352
0.89,0.9621868658673827,0.1149606828504821,0.8850393171495179,434394,434335,17069,59,0.9998641786028352
0.8914079666137695,0.9621868658673827,0.1149606828504821,0.8850393171495179,434394,434335,17069,59,0.9998641786028352
0.895,0.962184650556929,0.11496041820437085,0.8850395817956291,434393,434334,17070,59,0.9998641782901658
0.8999999165534973,0.962184650556929,0.11496041820437085,0.8850395817956291,434393,434334,17070,59,0.9998641782901658
0.8999999761581421,0.9621824352464754,0.11496015355825959,0.8850398464417404,434392,434333,17071,59,0.9998641779774949
0.9,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.905,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.91,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.915,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.92,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.9208765738101867,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.925,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.93,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.935,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.9373948342798517,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.9400000000000001,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.9450000000000001,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.9500000000000001,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.9504646479104082,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.9507298469543457,0.9621669280733002,0.11495803638936959,0.8850419636106304,434384,434326,17078,58,0.9998664775866515
0.9507299065589905,0.9616441148062489,0.11489505061489201,0.885104949385108,434146,434090,17314,56,0.9998710111345032
0.9507299661636353,0.9611567465064554,0.11483021231763567,0.8851697876823643,433901,433870,17534,31,0.9999285551312396
0.9550000000000001,0.9611013637451152,0.11482333151874316,0.8851766684812569,433875,433845,17559,30,0.9999308556611928
0.96,0.9611013637451152,0.11482333151874316,0.8851766684812569,433875,433845,17559,30,0.9999308556611928
0.9608059322515278,0.9611013637451152,0.11482333151874316,0.8851766684812569,433875,433845,17559,30,0.9999308556611928
0.965,0.9611013637451152,0.11482333151874316,0.8851766684812569,433875,433845,17559,30,0.9999308556611928
0.9689883107342522,0.9611013637451152,0.11482333151874316,0.8851766684812569,433875,433845,17559,30,0.9999308556611928
0.97,0.9611013637451152,0.11482333151874316,0.8851766684812569,433875,433845,17559,30,0.9999308556611928
0.9738219380378723,0.9611013637451152,0.11482333151874316,0.8851766684812569,433875,433845,17559,30,0.9999308556611928
0.9738219976425171,0.9610725647092183,0.11481989111929691,0.8851801088807031,433862,433832,17572,30,0.9999308535893902
0.9738220572471619,0.9595617229798584,0.11463543277975542,0.8853645672202446,433165,433150,18254,15,0.9999653711634134
0.975,0.9594952636662502,0.11462669945808415,0.8853733005419159,433132,433120,18284,12,0.9999722948200549
0.9754624889336018,0.9594952636662502,0.11462669945808415,0.8853733005419159,433132,433120,18284,12,0.9999722948200549
0.9784945845603943,0.9594952636662502,0.11462669945808415,0.8853733005419159,433132,433120,18284,12,0.9999722948200549
0.9784946441650391,0.9594930483557966,0.1146264348119729,0.8853735651880271,433131,433119,18285,12,0.99997229475609
0.9784947037696838,0.9593357613135904,0.11460738029196288,0.8853926197080371,433059,433048,18356,11,0.9999745993040209
0.98,0.9593291153822296,0.11460658635362914,0.8853934136463708,433056,433045,18359,11,0.9999745991280573
0.9805850805425612,0.9593291153822296,0.11460658635362914,0.8853934136463708,433056,433045,18359,11,0.9999745991280573
0.983668327331543,0.9593291153822296,0.11460658635362914,0.8853934136463708,433056,433045,18359,11,0.9999745991280573
0.9837397933006287,0.959326900071776,0.11460632170751787,0.8853936782924822,433055,433044,18360,11,0.9999745990694022
0.9837398529052734,0.9593069622776936,0.11460393989251663,0.8853960601074834,433046,433035,18369,11,0.9999745985414944
0.9837399125099182,0.959158536477302,0.11458515001861785,0.8854148499813821,432975,432968,18436,7,0.9999838327848029
0.9846382505332817,0.9591496752354876,0.11458409143417285,0.8854159085658272,432971,432964,18440,7,0.9999838326354421
0.985,0.9591496752354876,0.11458409143417285,0.8854159085658272,432971,432964,18440,7,0.9999838326354421
0.9872611165046692,0.9591496752354876,0.11458409143417285,0.8854159085658272,432971,432964,18440,7,0.9999838326354421
0.987261176109314,0.9590876465427866,0.11457668134305785,0.8854233186569421,432943,432936,18468,7,0.9999838315898397
0.9872612357139587,0.9587996561838176,0.11454095411803905,0.8854590458819609,432808,432806,18598,2,0.9999953790133269
0.9878452574992371,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.99,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.990382751288847,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.9923905033145402,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.9939791055066639,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.995,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.9952360619895987,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.9962306090246117,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.9970175287137831,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.9974873661994934,0.9587952255629104,0.11454042482581654,0.8854595751741835,432806,432804,18600,2,0.9999953789919733
0.9974874258041382,0.958746488732931,0.11453460261136904,0.885465397388631,432784,432782,18622,2,0.9999953787570705
0.997487485408783,0.9580951874595706,0.11445653200855019,0.8855434679914498,432489,432488,18916,1,0.9999976878024643
0.9976401665332179,0.9580265128355088,0.11444832797910143,0.8855516720208986,432458,432457,18947,1,0.9999976876367185
0.9981328189087081,0.9580265128355088,0.11444832797910143,0.8855516720208986,432458,432457,18947,1,0.9999976876367185
0.9981981515884399,0.9580265128355088,0.11444832797910143,0.8855516720208986,432458,432457,18947,1,0.9999976876367185
0.9981982111930847,0.957731876545179,0.11441313004630513,0.8855868699536948,432325,432324,19080,1,0.9999976869253455
0.9981982707977295,0.9570229772000248,0.11432844329070502,0.885671556709295,432005,432004,19400,1,0.9999976852119767
0.9985226223474015,0.9568147380173857,0.11430356655624749,0.8856964334437525,431911,431910,19494,1,0.9999976847081922
0.9986155033111572,0.9568147380173857,0.11430356655624749,0.8856964334437525,431911,431910,19494,1,0.9999976847081922
0.9988310481835014,0.9568125227069322,0.11430330191013624,0.8856966980898637,431910,431909,19495,1,0.9999976847028316
0.9990750852722783,0.9568125227069322,0.11430330191013624,0.8856966980898637,431910,431909,19495,1,0.9999976847028316
0.9992681757780923,0.9568125227069322,0.11430330191013624,0.8856966980898637,431910,431909,19495,1,0.9999976847028316
0.9994209556019398,0.9568125227069322,0.11430330191013624,0.8856966980898637,431910,431909,19495,1,0.9999976847028316
0.9995418402330946,0.9568125227069322,0.11430330191013624,0.8856966980898637,431910,431909,19495,1,0.9999976847028316
0.9996374882950011,0.9568125227069322,0.11430330191013624,0.8856966980898637,431910,431909,19495,1,0.9999976847028316
0.9997131683186657,0.9568125227069322,0.11430330191013624,0.8856966980898637,431910,431909,19495,1,0.9999976847028316
0.9997654557228088,0.9568125227069322,0.11430330191013624,0.8856966980898637,431910,431909,19495,1,0.9999976847028316
0.9997655153274536,0.9568036614651177,0.11430224332569124,0.8856977566743087,431906,431905,19499,1,0.999997684681389
0.9997655749320984,0.9473243480341335,0.113169822615651,0.886830177384349,427627,427626,23778,1,0.9999976615134217
0.9997730489463306,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9998204285505629,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9998579169167466,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9998875789964938,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999110486502689,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999296186444507,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999443118600906,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999559376357222,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999651363477232,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999724146838237,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.999978173552716,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999827301670934,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999863355165071,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999891881924893,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999914453274644,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999932312499905,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999946443330823,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999957624128394,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999966470758508,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999973470515355,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999979008962799,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999983391172174,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999986858526374,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999989602015815,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999991772758658,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.999999349032477,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999994849321924,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999995924607035,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999996775409454,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.999999744859348,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999997981239745,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.999999840268772,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999998736151797,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
0.9999999,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
1.0,0.9473199174132263,0.11316902867731726,0.8868309713226827,427624,427624,23780,0,1.0
